Date,Product,Sales,Stock
2023-10-03,Product_2,22,155
2023-10-03,Product_3,21,139
2023-10-03,Product_4,14,180
2023-10-03,Product_5,23,113
2023-10-03,Product_6,21,181
2023-10-03,Product_7,20,158
2023-10-03,Product_8,25,140
2023-10-03,Product_9,14,149
2023-10-03,Product_10,12,106
2023-10-03,Product_11,25,153
2023-10-03,Product_12,20,167
2023-10-03,Product_13,24,159
2023-10-03,Product_14,18,107
2023-10-03,Product_15,28,195
2023-10-03,Product_16,32,135
2023-10-03,Product_17,20,192
2023-10-03,Product_18,25,137
2023-10-03,Product_19,22,154
2023-10-03,Product_20,24,185
2023-10-04,Product_1,24,118
2023-10-04,Product_2,25,133
2023-10-04,Product_3,14,173
2023-10-04,Product_4,28,104
2023-10-04,Product_5,23,160
2023-10-04,Product_6,20,108
2023-10-04,Product_7,20,137
2023-10-04,Product_8,17,103
2023-10-04,Product_9,17,190
2023-10-04,Product_10,19,132
2023-10-04,Product_11,12,183
2023-10-04,Product_12,19,171
2023-10-04,Product_13,17,184
2023-10-04,Product_14,20,184
2023-10-04,Product_15,15,151
2023-10-04,Product_16,19,173
2023-10-04,Product_17,20,103
2023-10-04,Product_18,19,123
2023-10-04,Product_19,28,139
2023-10-04,Product_20,21,101
2023-10-05,Product_1,13,140
2023-10-05,Product_2,15,105
2023-10-05,Product_3,18,192
2023-10-05,Product_4,21,107
2023-10-05,Product_5,18,191
2023-10-05,Product_6,27,102
2023-10-05,Product_7,18,166
2023-10-05,Product_8,29,104
2023-10-05,Product_9,23,110
2023-10-05,Product_10,19,172
2023-10-05,Product_11,21,133
2023-10-05,Product_12,11,191
2023-10-05,Product_13,21,116
2023-10-05,Product_14,17,154
2023-10-05,Product_15,19,194
2023-10-05,Product_16,21,122
2023-10-05,Product_17,17,162
2023-10-05,Product_18,18,151
2023-10-05,Product_19,23,145
2023-10-05,Product_20,16,183
2023-10-06,Product_1,24,136
2023-10-06,Product_2,26,106
2023-10-06,Product_3,13,113
2023-10-06,Product_4,16,127
2023-10-06,Product_5,22,173
2023-10-06,Product_6,12,101
2023-10-06,Product_7,16,137
2023-10-06,Product_8,18,152
2023-10-06,Product_9,15,137
2023-10-06,Product_10,25,151
2023-10-06,Product_11,23,101
2023-10-06,Product_12,18,153
2023-10-06,Product_13,16,166
2023-10-06,Product_14,27,111
2023-10-06,Product_15,17,125
2023-10-06,Product_16,29,191
2023-10-06,Product_17,18,123
2023-10-06,Product_18,13,170
2023-10-06,Product_19,19,142
2023-10-06,Product_20,23,176
2023-10-07,Product_1,24,183
2023-10-07,Product_2,21,115
2023-10-07,Product_3,20,153
2023-10-07,Product_4,23,172
2023-10-07,Product_5,15,138
2023-10-07,Product_6,29,118
2023-10-07,Product_7,22,120
2023-10-07,Product_8,17,105
2023-10-07,Product_9,22,176
2023-10-07,Product_10,19,104
2023-10-07,Product_11,19,149
2023-10-07,Product_12,18,140
2023-10-07,Product_13,16,120
2023-10-07,Product_14,20,125
2023-10-07,Product_15,15,128
2023-10-07,Product_16,15,159
2023-10-07,Product_17,22,122
2023-10-07,Product_18,27,199
2023-10-07,Product_19,22,160
2023-10-07,Product_20,23,184
2023-10-08,Product_1,16,166
2023-10-08,Product_2,17,109
2023-10-08,Product_3,25,133
2023-10-08,Product_4,19,162
2023-10-08,Product_5,19,106
2023-10-08,Product_6,17,185
2023-10-08,Product_7,24,136
2023-10-08,Product_8,16,163
2023-10-08,Product_9,15,184
2023-10-08,Product_10,12,154
2023-10-08,Product_11,22,119
2023-10-08,Product_12,17,103
2023-10-08,Product_13,21,124
2023-10-08,Product_14,20,160
2023-10-08,Product_15,22,144
2023-10-08,Product_16,27,100
2023-10-08,Product_17,30,169
2023-10-08,Product_18,15,184
2023-10-08,Product_19,19,146
2023-10-08,Product_20,31,110
2023-10-09,Product_1,23,170
2023-10-09,Product_2,19,108
2023-10-09,Product_3,25,184
2023-10-09,Product_4,13,150
2023-10-09,Product_5,15,101
2023-10-09,Product_6,13,114
2023-10-09,Product_7,27,160
2023-10-09,Product_8,19,129
2023-10-09,Product_9,21,139
2023-10-09,Product_10,15,131
2023-10-09,Product_11,15,175
2023-10-09,Product_12,22,111
2023-10-09,Product_13,17,159
2023-10-09,Product_14,19,161
2023-10-09,Product_15,18,109
2023-10-09,Product_16,17,128
2023-10-09,Product_17,20,129
2023-10-09,Product_18,16,181
2023-10-09,Product_19,19,192
2023-10-09,Product_20,26,142
2023-10-10,Product_1,18,116
2023-10-10,Product_2,23,142
2023-10-10,Product_3,24,121
2023-10-10,Product_4,30,184
2023-10-10,Product_5,28,128
2023-10-10,Product_6,19,156
2023-10-10,Product_7,24,167
2023-10-10,Product_8,24,133
2023-10-10,Product_9,20,106
2023-10-10,Product_10,15,185
2023-10-10,Product_11,17,175
2023-10-10,Product_12,16,144
2023-10-10,Product_13,16,120
2023-10-10,Product_14,29,160
2023-10-10,Product_15,28,136
2023-10-10,Product_16,20,110
2023-10-10,Product_17,23,172
2023-10-10,Product_18,17,148
2023-10-10,Product_19,22,167
2023-10-10,Product_20,15,128
2023-10-11,Product_1,20,144
2023-10-11,Product_2,14,134
2023-10-11,Product_3,18,116
2023-10-11,Product_4,16,111
2023-10-11,Product_5,22,167
2023-10-11,Product_6,23,156
2023-10-11,Product_7,22,142
2023-10-11,Product_8,15,182
2023-10-11,Product_9,13,160
2023-10-11,Product_10,22,125
2023-10-11,Product_11,23,186
2023-10-11,Product_12,29,124
2023-10-11,Product_13,27,173
2023-10-11,Product_14,25,100
2023-10-11,Product_15,14,148
2023-10-11,Product_16,14,123
2023-10-11,Product_17,17,123
2023-10-11,Product_18,17,189
2023-10-11,Product_19,28,148
2023-10-11,Product_20,19,177
2023-10-12,Product_1,27,193
2023-10-12,Product_2,23,156
2023-10-12,Product_3,26,183
2023-10-12,Product_4,19,193
2023-10-12,Product_5,28,145
2023-10-12,Product_6,18,177
2023-10-12,Product_7,18,126
2023-10-12,Product_8,25,178
2023-10-12,Product_9,20,122
2023-10-12,Product_10,23,135
2023-10-12,Product_11,28,181
2023-10-12,Product_12,15,123
2023-10-12,Product_13,20,118
2023-10-12,Product_14,16,186
2023-10-12,Product_15,15,111
2023-10-12,Product_16,14,178
2023-10-12,Product_17,16,172
2023-10-12,Product_18,20,175
2023-10-12,Product_19,13,132
2023-10-12,Product_20,13,127
2023-10-13,Product_1,23,117
2023-10-13,Product_2,21,152
2023-10-13,Product_3,25,114
2023-10-13,Product_4,14,180
2023-10-13,Product_5,24,172
2023-10-13,Product_6,17,125
2023-10-13,Product_7,19,152
2023-10-13,Product_8,22,160
2023-10-13,Product_9,12,149
2023-10-13,Product_10,22,199
2023-10-13,Product_11,17,105
2023-10-13,Product_12,15,129
2023-10-13,Product_13,25,178
2023-10-13,Product_14,17,173
2023-10-13,Product_15,19,138
2023-10-13,Product_16,25,195
2023-10-13,Product_17,15,174
2023-10-13,Product_18,20,114
2023-10-13,Product_19,22,159
2023-10-13,Product_20,22,195
2023-10-14,Product_1,25,121
2023-10-14,Product_2,26,161
2023-10-14,Product_3,35,167
2023-10-14,Product_4,19,115
2023-10-14,Product_5,24,119
2023-10-14,Product_6,18,137
2023-10-14,Product_7,24,117
2023-10-14,Product_8,15,193
2023-10-14,Product_9,17,142
2023-10-14,Product_10,19,130
2023-10-14,Product_11,19,157
2023-10-14,Product_12,22,182
2023-10-14,Product_13,24,156
2023-10-14,Product_14,12,135
2023-10-14,Product_15,22,134
2023-10-14,Product_16,17,132
2023-10-14,Product_17,22,159
2023-10-14,Product_18,17,171
2023-10-14,Product_19,29,117
2023-10-14,Product_20,22,197
2023-10-15,Product_1,11,182
2023-10-15,Product_2,15,152
2023-10-15,Product_3,20,119
2023-10-15,Product_4,22,150
2023-10-15,Product_5,27,185
2023-10-15,Product_6,26,142
2023-10-15,Product_7,21,189
2023-10-15,Product_8,7,175
2023-10-15,Product_9,23,178
2023-10-15,Product_10,22,147
2023-10-15,Product_11,26,118
2023-10-15,Product_12,18,101
2023-10-15,Product_13,27,158
2023-10-15,Product_14,19,183
2023-10-15,Product_15,26,118
2023-10-15,Product_16,22,172
2023-10-15,Product_17,20,199
2023-10-15,Product_18,25,116
2023-10-15,Product_19,21,185
2023-10-15,Product_20,15,189
2023-10-16,Product_1,20,188
2023-10-16,Product_2,19,177
2023-10-16,Product_3,14,199
2023-10-16,Product_4,24,142
2023-10-16,Product_5,13,101
2023-10-16,Product_6,11,120
2023-10-16,Product_7,28,163
2023-10-16,Product_8,11,186
2023-10-16,Product_9,19,140
2023-10-16,Product_10,21,188
2023-10-16,Product_11,23,193
2023-10-16,Product_12,21,166
2023-10-16,Product_13,26,133
2023-10-16,Product_14,18,158
2023-10-16,Product_15,21,170
2023-10-16,Product_16,14,125
2023-10-16,Product_17,16,165
2023-10-16,Product_18,19,165
2023-10-16,Product_19,23,126
2023-10-16,Product_20,22,114
2023-10-17,Product_1,16,104
2023-10-17,Product_2,19,138
2023-10-17,Product_3,19,190
2023-10-17,Product_4,20,121
2023-10-17,Product_5,25,135
2023-10-17,Product_6,17,199
2023-10-17,Product_7,26,168
2023-10-17,Product_8,16,135
2023-10-17,Product_9,18,171
2023-10-17,Product_10,24,106
2023-10-17,Product_11,18,149
2023-10-17,Product_12,26,155
2023-10-17,Product_13,20,140
2023-10-17,Product_14,22,174
2023-10-17,Product_15,15,150
2023-10-17,Product_16,21,181
2023-10-17,Product_17,31,103
2023-10-17,Product_18,24,109
2023-10-17,Product_19,27,172
2023-10-17,Product_20,18,172
2023-10-18,Product_1,22,164
2023-10-18,Product_2,21,154
2023-10-18,Product_3,23,182
2023-10-18,Product_4,19,115
2023-10-18,Product_5,24,168
2023-10-18,Product_6,24,194
2023-10-18,Product_7,17,199
2023-10-18,Product_8,19,165
2023-10-18,Product_9,22,103
2023-10-18,Product_10,17,103
2023-10-18,Product_11,11,119
2023-10-18,Product_12,21,186
2023-10-18,Product_13,16,142
2023-10-18,Product_14,18,133
2023-10-18,Product_15,17,105
2023-10-18,Product_16,26,109
2023-10-18,Product_17,28,188
2023-10-18,Product_18,16,109
2023-10-18,Product_19,22,138
2023-10-18,Product_20,13,171
2023-10-19,Product_1,24,109
2023-10-19,Product_2,16,149
2023-10-19,Product_3,26,125
2023-10-19,Product_4,27,180
2023-10-19,Product_5,16,182
2023-10-19,Product_6,19,190
2023-10-19,Product_7,22,119
2023-10-19,Product_8,20,130
2023-10-19,Product_9,23,132
2023-10-19,Product_10,19,178
2023-10-19,Product_11,19,114
2023-10-19,Product_12,23,195
2023-10-19,Product_13,19,168
2023-10-19,Product_14,29,142
2023-10-19,Product_15,20,175
2023-10-19,Product_16,27,187
2023-10-19,Product_17,17,144
2023-10-19,Product_18,19,173
2023-10-19,Product_19,22,100
2023-10-19,Product_20,21,151
2023-10-20,Product_1,20,187
2023-10-20,Product_2,21,174
2023-10-20,Product_3,12,137
2023-10-20,Product_4,10,128
2023-10-20,Product_5,13,153
2023-10-20,Product_6,25,138
2023-10-20,Product_7,14,108
2023-10-20,Product_8,23,104
2023-10-20,Product_9,23,155
2023-10-20,Product_10,23,128
2023-10-20,Product_11,26,167
2023-10-20,Product_12,18,186
2023-10-20,Product_13,18,133
2023-10-20,Product_14,16,158
2023-10-20,Product_15,18,119
2023-10-20,Product_16,13,133
2023-10-20,Product_17,17,162
2023-10-20,Product_18,14,148
2023-10-20,Product_19,20,124
2023-10-20,Product_20,15,187
2023-10-21,Product_1,16,187
2023-10-21,Product_2,18,184
2023-10-21,Product_3,13,177
2023-10-21,Product_4,15,101
2023-10-21,Product_5,17,161
2023-10-21,Product_6,18,112
2023-10-21,Product_7,16,191
2023-10-21,Product_8,29,148
2023-10-21,Product_9,25,158
2023-10-21,Product_10,32,198
2023-10-21,Product_11,19,169
2023-10-21,Product_12,11,106
2023-10-21,Product_13,24,103
2023-10-21,Product_14,18,133
2023-10-21,Product_15,24,195
2023-10-21,Product_16,14,159
2023-10-21,Product_17,23,146
2023-10-21,Product_18,25,166
2023-10-21,Product_19,17,120
2023-10-21,Product_20,20,176
2023-10-22,Product_1,15,146
2023-10-22,Product_2,18,147
2023-10-22,Product_3,19,193
2023-10-22,Product_4,18,188
2023-10-22,Product_5,22,128
2023-10-22,Product_6,17,174
2023-10-22,Product_7,22,180
2023-10-22,Product_8,19,107
2023-10-22,Product_9,28,162
2023-10-22,Product_10,18,193
2023-10-22,Product_11,14,173
2023-10-22,Product_12,25,124
2023-10-22,Product_13,32,160
2023-10-22,Product_14,23,160
2023-10-22,Product_15,20,134
2023-10-22,Product_16,14,107
2023-10-22,Product_17,19,140
2023-10-22,Product_18,23,176
2023-10-22,Product_19,23,127
2023-10-22,Product_20,15,171
2023-10-23,Product_1,10,114
2023-10-23,Product_2,17,125
2023-10-23,Product_3,17,141
2023-10-23,Product_4,22,115
2023-10-23,Product_5,16,134
2023-10-23,Product_6,26,116
2023-10-23,Product_7,21,162
2023-10-23,Product_8,21,159
2023-10-23,Product_9,22,166
2023-10-23,Product_10,21,133
2023-10-23,Product_11,28,187
2023-10-23,Product_12,22,104
2023-10-23,Product_13,24,108
2023-10-23,Product_14,24,137
2023-10-23,Product_15,17,122
2023-10-23,Product_16,22,192
2023-10-23,Product_17,15,195
2023-10-23,Product_18,20,122
2023-10-23,Product_19,17,177
2023-10-23,Product_20,19,130
2023-10-24,Product_1,25,189
2023-10-24,Product_2,14,160
2023-10-24,Product_3,22,130
2023-10-24,Product_4,27,178
2023-10-24,Product_5,31,141
2023-10-24,Product_6,23,111
2023-10-24,Product_7,26,110
2023-10-24,Product_8,24,149
2023-10-24,Product_9,11,186
2023-10-24,Product_10,13,178
2023-10-24,Product_11,21,159
2023-10-24,Product_12,22,182
2023-10-24,Product_13,16,132
2023-10-24,Product_14,18,162
2023-10-24,Product_15,18,130
2023-10-24,Product_16,18,190
2023-10-24,Product_17,23,138
2023-10-24,Product_18,17,138
2023-10-24,Product_19,21,193
2023-10-24,Product_20,23,171
2023-10-25,Product_1,20,136
2023-10-25,Product_2,23,130
2023-10-25,Product_3,16,105
2023-10-25,Product_4,21,169
2023-10-25,Product_5,30,139
2023-10-25,Product_6,20,141
2023-10-25,Product_7,18,173
2023-10-25,Product_8,20,101
2023-10-25,Product_9,27,168
2023-10-25,Product_10,16,162
2023-10-25,Product_11,24,190
2023-10-25,Product_12,26,141
2023-10-25,Product_13,19,156
2023-10-25,Product_14,27,142
2023-10-25,Product_15,21,100
2023-10-25,Product_16,25,151
2023-10-25,Product_17,20,176
2023-10-25,Product_18,14,103
2023-10-25,Product_19,30,159
2023-10-25,Product_20,22,173
2023-10-26,Product_1,23,149
2023-10-26,Product_2,12,178
2023-10-26,Product_3,21,128
2023-10-26,Product_4,17,132
2023-10-26,Product_5,20,164
2023-10-26,Product_6,19,168
2023-10-26,Product_7,13,162
2023-10-26,Product_8,26,116
2023-10-26,Product_9,16,158
2023-10-26,Product_10,22,140
2023-10-26,Product_11,20,168
2023-10-26,Product_12,20,125
2023-10-26,Product_13,15,105
2023-10-26,Product_14,24,195
2023-10-26,Product_15,21,174
2023-10-26,Product_16,19,122
2023-10-26,Product_17,17,196
2023-10-26,Product_18,17,181
2023-10-26,Product_19,13,158
2023-10-26,Product_20,22,186
2023-10-27,Product_1,15,195
2023-10-27,Product_2,13,148
2023-10-27,Product_3,18,155
2023-10-27,Product_4,17,174
2023-10-27,Product_5,18,106
2023-10-27,Product_6,23,156
2023-10-27,Product_7,26,104
2023-10-27,Product_8,21,171
2023-10-27,Product_9,22,172
2023-10-27,Product_10,19,155
2023-10-27,Product_11,18,106
2023-10-27,Product_12,14,147
2023-10-27,Product_13,21,134
2023-10-27,Product_14,22,103
2023-10-27,Product_15,18,108
2023-10-27,Product_16,15,101
2023-10-27,Product_17,21,139
2023-10-27,Product_18,22,132
2023-10-27,Product_19,10,154
2023-10-27,Product_20,16,159
2023-10-28,Product_1,17,126
2023-10-28,Product_2,21,167
2023-10-28,Product_3,19,183
2023-10-28,Product_4,18,132
2023-10-28,Product_5,32,129
2023-10-28,Product_6,14,195
2023-10-28,Product_7,24,155
2023-10-28,Product_8,19,163
2023-10-28,Product_9,25,100
2023-10-28,Product_10,21,143
2023-10-28,Product_11,19,107
2023-10-28,Product_12,15,186
2023-10-28,Product_13,19,149
2023-10-28,Product_14,22,162
2023-10-28,Product_15,20,120
2023-10-28,Product_16,24,194
2023-10-28,Product_17,23,137
2023-10-28,Product_18,17,179
2023-10-28,Product_19,21,186
2023-10-28,Product_20,18,193
2023-10-29,Product_1,25,120
2023-10-29,Product_2,28,140
2023-10-29,Product_3,17,137
2023-10-29,Product_4,17,104
2023-10-29,Product_5,21,127
2023-10-29,Product_6,18,192
2023-10-29,Product_7,15,166
2023-10-29,Product_8,21,119
2023-10-29,Product_9,19,128
2023-10-29,Product_10,28,146
2023-10-29,Product_11,25,136
2023-10-29,Product_12,21,138
2023-10-29,Product_13,21,126
2023-10-29,Product_14,13,117
2023-10-29,Product_15,25,110
2023-10-29,Product_16,17,110
2023-10-29,Product_17,29,130
2023-10-29,Product_18,15,117
2023-10-29,Product_19,21,102
2023-10-29,Product_20,22,185
2023-10-30,Product_1,20,180
2023-10-30,Product_2,23,128
2023-10-30,Product_3,30,167
2023-10-30,Product_4,23,144
2023-10-30,Product_5,23,110
2023-10-30,Product_6,21,118
2023-10-30,Product_7,14,127
2023-10-30,Product_8,22,173
2023-10-30,Product_9,21,112
2023-10-30,Product_10,19,140
2023-10-30,Product_11,16,177
2023-10-30,Product_12,12,158
2023-10-30,Product_13,19,167
2023-10-30,Product_14,29,171
2023-10-30,Product_15,12,122
2023-10-30,Product_16,17,188
2023-10-30,Product_17,18,153
2023-10-30,Product_18,18,139
2023-10-30,Product_19,25,156
2023-10-30,Product_20,24,161
2023-10-31,Product_1,21,192
2023-10-31,Product_2,24,170
2023-10-31,Product_3,13,185
2023-10-31,Product_4,24,117
2023-10-31,Product_5,17,130
2023-10-31,Product_6,21,158
2023-10-31,Product_7,18,168
2023-10-31,Product_8,17,106
2023-10-31,Product_9,20,124
2023-10-31,Product_10,18,176
2023-10-31,Product_11,27,134
2023-10-31,Product_12,20,151
2023-10-31,Product_13,26,107
2023-10-31,Product_14,16,121
2023-10-31,Product_15,20,199
2023-10-31,Product_16,24,168
2023-10-31,Product_17,17,170
2023-10-31,Product_18,17,140
2023-10-31,Product_19,21,167
2023-10-31,Product_20,20,173
2023-11-01,Product_1,17,154
2023-11-01,Product_2,18,117
2023-11-01,Product_3,13,114
2023-11-01,Product_4,14,132
2023-11-01,Product_5,19,197
2023-11-01,Product_6,19,121
2023-11-01,Product_7,18,122
2023-11-01,Product_8,17,195
2023-11-01,Product_9,22,101
2023-11-01,Product_10,14,124
2023-11-01,Product_11,16,119
2023-11-01,Product_12,16,159
2023-11-01,Product_13,26,132
2023-11-01,Product_14,19,118
2023-11-01,Product_15,21,100
2023-11-01,Product_16,23,167
2023-11-01,Product_17,24,198
2023-11-01,Product_18,19,159
2023-11-01,Product_19,21,135
2023-11-01,Product_20,22,127
2023-11-02,Product_1,24,116
2023-11-02,Product_2,20,166
2023-11-02,Product_3,20,181
2023-11-02,Product_4,32,170
2023-11-02,Product_5,20,181
2023-11-02,Product_6,25,124
2023-11-02,Product_7,19,124
2023-11-02,Product_8,23,194
2023-11-02,Product_9,21,176
2023-11-02,Product_10,21,153
2023-11-02,Product_11,15,159
2023-11-02,Product_12,27,142
2023-11-02,Product_13,19,107
2023-11-02,Product_14,16,153
2023-11-02,Product_15,24,162
2023-11-02,Product_16,26,190
2023-11-02,Product_17,15,196
2023-11-02,Product_18,18,176
2023-11-02,Product_19,17,111
2023-11-02,Product_20,19,170
2023-11-03,Product_1,20,138
2023-11-03,Product_2,16,138
2023-11-03,Product_3,12,144
2023-11-03,Product_4,16,188
2023-11-03,Product_5,24,147
2023-11-03,Product_6,21,179
2023-11-03,Product_7,12,106
2023-11-03,Product_8,27,131
2023-11-03,Product_9,24,169
2023-11-03,Product_10,14,169
2023-11-03,Product_11,20,178
2023-11-03,Product_12,17,184
2023-11-03,Product_13,10,166
2023-11-03,Product_14,29,134
2023-11-03,Product_15,17,115
2023-11-03,Product_16,18,130
2023-11-03,Product_17,20,135
2023-11-03,Product_18,22,157
2023-11-03,Product_19,18,126
2023-11-03,Product_20,21,102
2023-11-04,Product_1,18,152
2023-11-04,Product_2,27,177
2023-11-04,Product_3,15,110
2023-11-04,Product_4,15,100
2023-11-04,Product_5,17,101
2023-11-04,Product_6,21,190
2023-11-04,Product_7,14,115
2023-11-04,Product_8,25,118
2023-11-04,Product_9,15,182
2023-11-04,Product_10,16,183
2023-11-04,Product_11,17,108
2023-11-04,Product_12,15,132
2023-11-04,Product_13,19,196
2023-11-04,Product_14,20,158
2023-11-04,Product_15,24,103
2023-11-04,Product_16,25,136
2023-11-04,Product_17,17,162
2023-11-04,Product_18,27,136
2023-11-04,Product_19,18,169
2023-11-04,Product_20,25,191
2023-11-05,Product_1,23,196
2023-11-05,Product_2,21,126
2023-11-05,Product_3,21,160
2023-11-05,Product_4,24,131
2023-11-05,Product_5,20,157
2023-11-05,Product_6,26,139
2023-11-05,Product_7,31,122
2023-11-05,Product_8,20,170
2023-11-05,Product_9,21,105
2023-11-05,Product_10,17,156
2023-11-05,Product_11,18,199
2023-11-05,Product_12,19,100
2023-11-05,Product_13,25,199
2023-11-05,Product_14,21,147
2023-11-05,Product_15,19,158
2023-11-05,Product_16,14,131
2023-11-05,Product_17,15,101
2023-11-05,Product_18,13,103
2023-11-05,Product_19,17,185
2023-11-05,Product_20,26,160
2023-11-06,Product_1,22,148
2023-11-06,Product_2,17,197
2023-11-06,Product_3,19,180
2023-11-06,Product_4,24,173
2023-11-06,Product_5,17,115
2023-11-06,Product_6,19,119
2023-11-06,Product_7,17,131
2023-11-06,Product_8,14,158
2023-11-06,Product_9,22,168
2023-11-06,Product_10,19,194
2023-11-06,Product_11,14,126
2023-11-06,Product_12,22,141
2023-11-06,Product_13,16,189
2023-11-06,Product_14,14,193
2023-11-06,Product_15,22,172
2023-11-06,Product_16,20,110
2023-11-06,Product_17,21,125
2023-11-06,Product_18,26,143
2023-11-06,Product_19,23,186
2023-11-06,Product_20,21,183
2023-11-07,Product_1,24,105
2023-11-07,Product_2,24,154
2023-11-07,Product_3,17,120
2023-11-07,Product_4,19,158
2023-11-07,Product_5,18,131
2023-11-07,Product_6,16,101
2023-11-07,Product_7,24,155
2023-11-07,Product_8,18,117
2023-11-07,Product_9,17,192
2023-11-07,Product_10,23,179
2023-11-07,Product_11,19,111
2023-11-07,Product_12,19,180
2023-11-07,Product_13,20,199
2023-11-07,Product_14,16,171
2023-11-07,Product_15,16,117
2023-11-07,Product_16,19,154
2023-11-07,Product_17,18,105
2023-11-07,Product_18,16,178
2023-11-07,Product_19,36,133
2023-11-07,Product_20,23,194
2023-11-08,Product_1,14,114
2023-11-08,Product_2,32,125
2023-11-08,Product_3,20,130
2023-11-08,Product_4,22,169
2023-11-08,Product_5,17,146
2023-11-08,Product_6,15,130
2023-11-08,Product_7,19,131
2023-11-08,Product_8,14,131
2023-11-08,Product_9,22,100
2023-11-08,Product_10,23,163
2023-11-08,Product_11,20,165
2023-11-08,Product_12,29,113
2023-11-08,Product_13,24,122
2023-11-08,Product_14,24,175
2023-11-08,Product_15,14,176
2023-11-08,Product_16,20,194
2023-11-08,Product_17,16,158
2023-11-08,Product_18,19,105
2023-11-08,Product_19,16,192
2023-11-08,Product_20,18,191
2023-11-09,Product_1,25,135
2023-11-09,Product_2,22,181
2023-11-09,Product_3,21,199
2023-11-09,Product_4,14,189
2023-11-09,Product_5,22,193
2023-11-09,Product_6,24,101
2023-11-09,Product_7,17,157
2023-11-09,Product_8,18,183
2023-11-09,Product_9,18,164
2023-11-09,Product_10,19,169
2023-11-09,Product_11,13,174
2023-11-09,Product_12,20,185
2023-11-09,Product_13,30,197
2023-11-09,Product_14,21,173
2023-11-09,Product_15,13,101
2023-11-09,Product_16,14,134
2023-11-09,Product_17,17,163
2023-11-09,Product_18,15,157
2023-11-09,Product_19,21,115
2023-11-09,Product_20,16,120
2023-11-10,Product_1,12,154
2023-11-10,Product_2,22,145
2023-11-10,Product_3,18,151
2023-11-10,Product_4,16,105
2023-11-10,Product_5,18,185
2023-11-10,Product_6,18,173
2023-11-10,Product_7,16,105
2023-11-10,Product_8,17,158
2023-11-10,Product_9,21,173
2023-11-10,Product_10,19,103
2023-11-10,Product_11,8,112
2023-11-10,Product_12,9,179
2023-11-10,Product_13,23,119
2023-11-10,Product_14,19,171
2023-11-10,Product_15,22,157
2023-11-10,Product_16,16,103
2023-11-10,Product_17,15,130
2023-11-10,Product_18,19,112
2023-11-10,Product_19,23,174
2023-11-10,Product_20,28,165
2023-11-11,Product_1,21,148
2023-11-11,Product_2,24,165
2023-11-11,Product_3,23,151
2023-11-11,Product_4,15,142
2023-11-11,Product_5,23,142
2023-11-11,Product_6,13,191
2023-11-11,Product_7,19,119
2023-11-11,Product_8,26,143
2023-11-11,Product_9,20,101
2023-11-11,Product_10,18,196
2023-11-11,Product_11,19,111
2023-11-11,Product_12,16,139
2023-11-11,Product_13,25,151
2023-11-11,Product_14,15,145
2023-11-11,Product_15,19,167
2023-11-11,Product_16,15,126
2023-11-11,Product_17,17,197
2023-11-11,Product_18,21,188
2023-11-11,Product_19,28,158
2023-11-11,Product_20,24,149
2023-11-12,Product_1,22,116
2023-11-12,Product_2,14,152
2023-11-12,Product_3,25,196
2023-11-12,Product_4,21,179
2023-11-12,Product_5,12,175
2023-11-12,Product_6,19,104
2023-11-12,Product_7,21,193
2023-11-12,Product_8,23,120
2023-11-12,Product_9,14,107
2023-11-12,Product_10,17,143
2023-11-12,Product_11,14,143
2023-11-12,Product_12,20,153
2023-11-12,Product_13,30,115
2023-11-12,Product_14,13,106
2023-11-12,Product_15,22,181
2023-11-12,Product_16,24,118
2023-11-12,Product_17,25,132
2023-11-12,Product_18,26,109
2023-11-12,Product_19,19,129
2023-11-12,Product_20,22,197
2023-11-13,Product_1,18,153
2023-11-13,Product_2,26,193
2023-11-13,Product_3,15,113
2023-11-13,Product_4,19,109
2023-11-13,Product_5,21,191
2023-11-13,Product_6,19,189
2023-11-13,Product_7,20,106
2023-11-13,Product_8,23,173
2023-11-13,Product_9,22,112
2023-11-13,Product_10,20,130
2023-11-13,Product_11,19,104
2023-11-13,Product_12,21,166
2023-11-13,Product_13,19,171
2023-11-13,Product_14,21,198
2023-11-13,Product_15,14,197
2023-11-13,Product_16,28,107
2023-11-13,Product_17,24,166
2023-11-13,Product_18,19,118
2023-11-13,Product_19,24,192
2023-11-13,Product_20,20,112
2023-11-14,Product_1,21,164
2023-11-14,Product_2,16,153
2023-11-14,Product_3,25,144
2023-11-14,Product_4,26,169
2023-11-14,Product_5,22,152
2023-11-14,Product_6,21,198
2023-11-14,Product_7,15,119
2023-11-14,Product_8,20,106
2023-11-14,Product_9,26,166
2023-11-14,Product_10,24,142
2023-11-14,Product_11,27,197
2023-11-14,Product_12,23,171
2023-11-14,Product_13,20,100
2023-11-14,Product_14,26,100
2023-11-14,Product_15,24,166
2023-11-14,Product_16,25,140
2023-11-14,Product_17,24,100
2023-11-14,Product_18,24,169
2023-11-14,Product_19,17,187
2023-11-14,Product_20,18,108
2023-11-15,Product_1,11,187
2023-11-15,Product_2,13,105
2023-11-15,Product_3,21,150
2023-11-15,Product_4,22,196
2023-11-15,Product_5,20,139
2023-11-15,Product_6,19,159
2023-11-15,Product_7,24,122
2023-11-15,Product_8,22,106
2023-11-15,Product_9,19,151
2023-11-15,Product_10,22,127
2023-11-15,Product_11,21,139
2023-11-15,Product_12,16,170
2023-11-15,Product_13,26,193
2023-11-15,Product_14,16,133
2023-11-15,Product_15,10,158
